date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2010-06-01,07:21:33,0.0,0.0,0.0
2010-06-17,07:21:34,4.0,4.0,0.0
2010-07-03,07:21:38,0.0,0.0,0.0
2010-07-19,07:21:39,0.0,0.0,0.0
2010-10-07,07:21:43,0.0,0.0,0.0
2010-10-23,07:21:53,0.0,0.0,0.0
2010-11-08,07:22:03,0.0,0.14876490128427866,0.0
2010-11-24,07:22:16,0.0,0.17872349372890797,0.0
2010-12-10,07:22:25,75.0,100.0,0.0
2010-12-26,07:22:32,0.0,0.0888161331893699,0.0
2011-01-11,07:22:41,0.0,0.059419990982142526,0.0
2011-01-27,07:22:48,69.0,100.0,0.0018
2011-02-12,07:22:51,0.0,0.05894440964284311,0.0
2011-02-28,07:22:57,61.0,100.0,0.0
2011-05-03,07:23:02,0.0,0.0,0.0
2011-05-19,07:22:59,2.0,2.0,0.0
2011-09-08,07:22:44,1.0,1.0,0.0
2011-09-24,07:22:41,11.0,9.306395163856186,0.0
2011-10-10,07:22:39,0.0,0.0,0.0
2011-10-26,07:22:47,0.0,0.0,0.0
2011-11-11,07:22:57,0.0,0.1480153750245241,0.0
2011-11-27,07:23:07,6.0,0.05987349083583392,0.0
2011-12-13,07:23:12,0.0,0.14864453670121044,0.0
2011-12-29,07:23:24,1.0,0.21041811316840167,0.0
2012-01-14,07:23:27,0.0,0.09031184147615585,0.0
2012-01-30,07:23:28,0.0,0.06011124115569163,0.0
2012-02-15,07:23:34,0.0,0.0,0.0
2012-03-02,07:23:32,0.0,0.09040832654778462,0.0
2012-03-18,07:23:33,0.0,0.0,0.0
2012-04-03,07:23:31,0.0,0.0,0.0
2012-04-19,07:23:32,0.0,0.0,0.0
2012-06-06,07:23:44,0.0,0.0,0.0
2012-06-22,07:23:54,0.0,0.0,0.0
2012-07-08,07:24:07,0.0,0.0,0.0
2012-07-24,07:24:18,1.0,1.0,0.0
2012-09-10,07:24:50,0.0,0.0,0.0
2012-09-26,07:24:59,2.0,2.0,0.0
2012-10-12,07:25:07,0.0,0.0,0.0
2012-10-28,07:25:16,4.0,0.08972743970667922,0.0
2012-12-15,07:25:31,0.0,0.20712077752095573,0.0
2012-12-31,07:25:35,1.0,1.0,0.0
2013-01-16,07:25:34,0.0,0.11859017213014689,0.0
2013-02-01,07:25:38,0.0,0.12078739169101158,0.0009
2013-03-05,07:25:34,0.0,0.0,0.0
2013-03-25,07:27:41,0.13,0.13,0.0
2013-04-14,07:31:14,0.0,0.0,0.0
2013-04-30,07:31:12,8.66,8.66,0.0108
2013-05-16,07:31:24,0.0,0.0,0.0
2013-06-01,07:31:29,0.0,0.0,0.0
2013-06-17,07:31:23,0.0,0.0,0.0
2013-07-03,07:31:24,0.0,0.0,0.0
2013-07-19,07:31:23,0.0,0.0,0.0
2013-08-04,07:31:26,0.62,0.62,0.0
2013-08-20,07:31:27,19.54,19.54,0.0
2013-09-05,07:31:28,18.23,91.7138684121231,0.0
2013-10-07,07:31:19,0.09,0.09,0.0
2013-10-23,07:31:13,0.04,0.04,0.0
2013-11-08,07:31:10,0.02,0.02,0.0
2013-11-24,07:31:01,0.04,0.3260436593606002,0.0045
2013-12-10,07:31:01,26.45,90.31094631344449,0.0
2013-12-26,07:30:52,0.16,0.27588309638204633,0.0
2014-01-11,07:30:40,0.01,0.15048168893566163,0.0081
2014-01-27,07:30:32,9.59,9.226101196476954,0.0
2014-02-12,07:30:18,0.08,0.35112394084987714,0.0027
2014-02-28,07:30:05,0.12,0.22572253340349246,0.0
2014-03-16,07:29:55,0.05,0.3260436593606002,0.0009
