date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2003-07-30,07:29:51,0.0,0.0,0.0
2003-10-02,07:29:34,3.0,3.0,0.0
2003-11-03,07:29:47,0.0,0.0,0.0
2003-11-19,07:30:01,1.0,1.0,0.0
2003-12-05,07:30:05,40.0,21.375446013960286,0.8097776470588236
2003-12-21,07:30:14,3.0,9.039185793373427,0.0
2004-02-07,07:30:30,0.0,0.0,0.0
2004-04-11,07:30:35,1.0,1.0,0.0
2004-05-13,07:30:35,0.0,0.0,0.0
2004-05-29,07:30:32,0.0,0.0,0.0
2004-06-14,07:30:25,0.0,0.0,0.0
2004-06-30,07:30:24,0.0,0.0,0.0
2004-07-16,07:30:21,1.0,1.0,0.0
2004-08-17,07:30:11,0.0,0.0,0.0
2004-09-02,07:30:07,0.0,0.0,0.0
2004-09-18,07:30:01,0.0,0.0,0.0
2004-10-20,07:30:05,1.0,1.0,0.0
2004-11-05,07:30:17,18.0,18.0,0.0
2004-11-21,07:30:24,46.0,95.9633641320337,0.0
2004-12-23,07:30:40,0.0,0.0,0.0
2005-01-08,07:30:46,63.0,100.0,0.0
2005-01-24,07:30:47,0.0,0.0,0.0
2005-02-09,07:30:57,2.0,2.0,0.0
2005-02-25,07:31:03,77.0,72.09525967164183,0.0
2005-04-14,07:30:57,11.0,11.0,0.0
2005-04-30,07:30:58,0.0,0.0,0.0
2005-05-16,07:31:00,0.0,0.0,0.0
2005-06-01,07:30:56,0.0,0.0,0.0
2005-09-05,07:30:33,0.0,0.0,0.0
2005-09-21,07:30:28,0.0,0.0,0.0
2005-11-08,07:30:49,0.0,0.0,0.0
2005-12-10,07:31:00,0.0,0.0,0.0
2005-12-26,07:31:05,6.0,6.0,0.0
2006-01-27,07:31:21,2.0,2.0,0.0
2006-02-28,07:31:29,0.0,0.0,0.0
2006-03-16,07:31:29,4.0,5.883662899077373,0.0
2006-04-01,07:31:27,52.0,52.0,0.0
2006-08-23,07:31:02,43.0,43.0,0.0
2006-09-08,07:30:58,0.0,0.0,0.0
2006-09-24,07:30:52,0.0,0.0,0.0
2006-10-26,07:31:03,6.0,6.0,0.0
2006-11-11,07:31:16,12.0,12.0,0.0
2006-11-27,07:31:26,12.0,12.0,0.0
