date,time,scene_cloud_cover_%,aoi_cloud_cover_%,water_area_km2
2010-02-14,07:40:16,0.0,0.0,0.0045
2010-03-02,07:40:25,0.0,0.0,0.0018
2010-07-24,07:40:35,0.0,0.0,0.12254823529411764
2010-08-09,07:40:34,15.0,0.02508351334442911,0.0
2010-08-25,07:40:37,0.0,0.0,0.022411764705882353
2010-12-31,07:41:32,1.0,1.0,0.18027176470588238
2011-01-16,07:41:40,11.0,11.0,0.03170823529411765
2011-02-01,07:41:45,0.0,0.0,0.0144
2011-09-13,07:41:38,0.0,0.0,0.0
2011-09-29,07:41:37,21.0,2.6073082537546584,0.0
2011-10-15,07:41:38,0.0,0.0,0.0
2011-10-31,07:41:43,0.0,0.0,0.0
2011-11-16,07:41:56,3.0,3.0,0.006585882352941177
2011-12-02,07:42:06,1.0,1.0,0.2946070588235295
2011-12-18,07:42:13,0.0,0.0,0.3628129411764707
2012-01-03,07:42:23,0.0,0.0,0.07954588235294117
2012-01-19,07:42:23,0.0,0.0,0.08674588235294117
2012-02-04,07:42:27,61.0,38.42538490897145,0.05599411764705881
2012-08-14,07:43:29,0.0,0.0,0.0
2012-08-30,07:43:38,0.0,0.0,0.0
2012-09-15,07:43:48,0.0,0.0,0.0
2012-10-01,07:43:58,0.0,0.0,0.0
2012-10-17,07:44:07,0.0,0.0,0.0
2012-11-02,07:44:12,2.0,2.0,0.025192941176470588
2012-11-18,07:44:20,98.0,100.0,3.5880141176470572
2012-12-20,07:44:29,19.0,19.0,0.9310800000000002
2013-01-05,07:44:32,1.0,1.0,0.47000470588235294
2013-04-19,07:50:10,2.48,2.48,0.05575764705882352
2013-05-05,07:50:11,0.28,0.28,0.1250435294117647
2013-05-21,07:50:24,0.4,0.4,0.11122235294117648
2013-06-06,07:50:24,0.0,0.0,0.05035764705882352
2013-06-22,07:50:17,0.0,0.0,0.03414
2013-07-08,07:50:21,0.67,0.67,0.0072
2013-07-24,07:50:20,0.0,0.0,0.0018
2013-08-09,07:50:23,0.01,0.01,0.0
2013-08-25,07:50:25,4.15,4.15,0.0
2013-09-10,07:50:22,0.0,0.0,0.0
2013-09-26,07:50:14,0.0,0.0,0.0
2013-10-12,07:50:15,0.0,0.0,0.0
2013-10-28,07:50:05,0.0,0.0,0.0
2013-11-13,07:50:05,0.0,0.0,0.0
2013-11-29,07:49:59,0.01,0.01,0.0
2013-12-15,07:49:54,0.21,0.21,0.0
2013-12-31,07:49:46,0.02,0.02,0.0018
2014-01-16,07:49:31,29.53,33.310020420930876,0.0027
2014-02-01,07:49:26,0.01,0.01,0.14821764705882357
2014-02-17,07:49:12,16.55,31.633556429052035,0.052270588235294124
2014-03-05,07:48:56,0.11,0.11,0.07489764705882353
2014-03-21,07:48:46,0.0,0.0,0.054857647058823525
2014-04-06,07:48:31,5.89,5.89,0.0
2014-04-22,07:48:15,0.0,0.0,0.0171
2014-05-08,07:47:59,60.85,100.0,3.5880141176470572
2014-05-24,07:47:52,55.46,55.46,0.0
2014-06-09,07:48:03,1.07,1.07,0.0
2014-06-25,07:48:05,0.0,0.0,0.0
2014-07-11,07:48:13,0.0,0.0,0.0
2014-07-27,07:48:16,0.27,0.27,0.0
2014-08-12,07:48:25,0.67,0.67,0.0
2014-08-28,07:48:26,7.96,7.96,0.0
2014-09-13,07:48:31,9.86,9.86,0.0
2014-09-29,07:48:30,0.01,0.01,0.0
2014-10-15,07:48:36,35.99,35.99,0.0
2014-10-31,07:48:32,0.0,0.0,0.0
2014-11-16,07:48:34,63.34,100.0,0.0
2014-12-02,07:48:33,32.32,79.49634272538766,0.0063
2014-12-18,07:48:29,0.05,0.05,0.0018
2015-01-03,07:48:24,0.0,0.0,0.0
2015-01-19,07:48:21,0.0,0.0,0.0
2015-02-04,07:48:18,0.0,0.0,0.0
2015-02-20,07:48:11,5.11,5.11,0.0
2015-03-08,07:48:03,0.0,0.0,0.0
2015-03-24,07:47:54,99.99,100.0,3.5880141176470572
2015-04-09,07:47:44,0.0,0.0,0.0
2015-04-25,07:47:41,0.61,0.61,0.0
2015-05-11,07:47:25,23.51,100.0,0.017237647058823528
2015-05-27,07:47:26,0.0,0.0,0.0
2015-06-12,07:47:38,0.04,0.04,0.0
2015-06-28,07:47:44,0.0,0.0,0.0
2015-07-14,07:47:54,0.0,0.0,0.0
2015-07-30,07:47:59,0.0,0.0,0.0
2015-08-15,07:48:05,0.35,0.35,0.0
2015-08-31,07:48:10,13.73,13.73,0.0
2015-09-16,07:48:18,0.0,0.0,0.0
2015-10-02,07:48:23,0.0,0.0,0.0
2015-10-18,07:48:24,18.45,18.45,0.0
2015-11-03,07:48:29,1.33,1.33,0.0
2015-11-19,07:48:30,0.09,0.09,0.0
2015-12-05,07:48:30,43.21,99.69899783986685,0.009201176470588233
2015-12-21,07:48:30,17.61,98.27199184736635,0.0
